,tweet,text_cleaned,text_normal,text_tokenize,text_stemming,text_filtering,polarity_score,polarity
92,hal yang selalu floren perhatikan dan mengamati setiap kali bapak Presiden Jokowi menggelar pernikahan buat putra-p… https://t.co/KoxPdqrVlq,hal yang selalu floren perhatikan dan mengamati setiap kali bapak presiden jokowi menggelar pernikahan buat putra cowok koxpdqrvlq,hal yang selalu floren perhatikan dan mengamati setiap kali bapak presiden jokowi menggelar pernikahan buat putra cowok koxpdqrvlq,"['hal', 'yang', 'selalu', 'floren', 'perhatikan', 'dan', 'mengamati', 'setiap', 'kali', 'bapak', 'presiden', 'jokowi', 'menggelar', 'pernikahan', 'buat', 'putra', 'cowok', 'koxpdqrvlq']","['hal', 'yang', 'selalu', 'floren', 'perhati', 'dan', 'amat', 'tiap', 'kali', 'bapak', 'presiden', 'jokowi', 'gelar', 'nikah', 'buat', 'putra', 'cowok', 'koxpdqrvlq']","['floren', 'perhati', 'kali', 'presiden', 'jokowi', 'gelar', 'nikah', 'putra', 'cowok', 'koxpdqrvlq']",-1,0
93,"""Bapak - Bapak DOKTORAL yang terhormat Sini Baca Utas Floren Ya semoga tercerahkan pak!!!""

 pernikahan kak kaesang… https://t.co/wdXVqf848e",bapak bapak doktoral yang terhormat sini baca utas floren iya semoga tercerahkan pak pernikahan kak kaesang cowok wdxvqfe,bapak bapak doktoral yang terhormat sini baca utas floren iya semoga tercerahkan pak pernikahan kak kaesang cowok wdxvqfe,"['bapak', 'bapak', 'doktoral', 'yang', 'terhormat', 'sini', 'baca', 'utas', 'floren', 'iya', 'semoga', 'tercerahkan', 'pak', 'pernikahan', 'kak', 'kaesang', 'cowok', 'wdxvqfe']","['bapak', 'bapak', 'doktoral', 'yang', 'hormat', 'sini', 'baca', 'utas', 'floren', 'iya', 'moga', 'cerah', 'pak', 'nikah', 'kak', 'kaesang', 'cowok', 'wdxvqfe']","['doktoral', 'hormat', 'baca', 'utas', 'floren', 'iya', 'moga', 'cerah', 'nikah', 'kak', 'kaesang', 'cowok', 'wdxvqfe']",1,1
94,RT @FirzaHusainID: Menteri BUMN Erick Thohir : Pernikahan Kaesang - Erina yg kental dgn budaya Jawa harus dijadikan momentum untuk meningka…,rt firzahusainid menteri bumn erick thohir pernikahan kaesang erina yang kental dengan budaya jawa harus dijadikan momentum untuk meningka,rt firzahusainid menteri bumn erick thohir pernikahan kaesang erina yang kental dengan budaya jawa harus dijadikan momentum untuk meningka,"['rt', 'firzahusainid', 'menteri', 'bumn', 'erick', 'thohir', 'pernikahan', 'kaesang', 'erina', 'yang', 'kental', 'dengan', 'budaya', 'jawa', 'harus', 'dijadikan', 'momentum', 'untuk', 'meningka']","['rt', 'firzahusainid', 'menteri', 'bumn', 'erick', 'thohir', 'nikah', 'kaesang', 'erina', 'yang', 'kental', 'dengan', 'budaya', 'jawa', 'harus', 'jadi', 'momentum', 'untuk', 'meningka']","['rt', 'firzahusainid', 'menteri', 'bumn', 'erick', 'thohir', 'nikah', 'kaesang', 'erina', 'kental', 'budaya', 'jawa', 'momentum', 'meningka']",-7,0
95,@juwetcantikk mas kaesang ws mbalekno remot e mbk rarra,juwetcantikk mas kaesang ws mbalekno remot mbak rarra,juwetcantikk mas kaesang ws mbalekno remot mbak rarra,"['juwetcantikk', 'mas', 'kaesang', 'ws', 'mbalekno', 'remot', 'mbak', 'rarra']","['juwetcantikk', 'mas', 'kaesang', 'ws', 'mbalekno', 'remot', 'mbak', 'rarra']","['juwetcantikk', 'mas', 'kaesang', 'ws', 'mbalekno', 'remot', 'mbak', 'rarra']",0,1
96,"RT @aestheticjiwa: 🖇️ makanan anak kos murah meriah

— a thread 

T. jin hyung • bonbon • argentina 2-1 kroasia • sanggup • keramas • siang…",rt aestheticjiwa makanan anak kos murah meriah thread jin hyung bonbon argentina kroasia sanggup keramas siang,rt aestheticjiwa makanan anak kos murah meriah thread jin hyung bonbon argentina kroasia sanggup keramas siang,"['rt', 'aestheticjiwa', 'makanan', 'anak', 'kos', 'murah', 'meriah', 'thread', 'jin', 'hyung', 'bonbon', 'argentina', 'kroasia', 'sanggup', 'keramas', 'siang']","['rt', 'aestheticjiwa', 'makan', 'anak', 'kos', 'murah', 'riah', 'thread', 'jin', 'hyung', 'bonbon', 'argentina', 'kroasia', 'sanggup', 'keramas', 'siang']","['rt', 'aestheticjiwa', 'makan', 'anak', 'kos', 'murah', 'riah', 'thread', 'jin', 'hyung', 'bonbon', 'argentina', 'kroasia', 'sanggup', 'keramas', 'siang']",3,1
97,RT @intipseleb: MUA Bongkar Sifat Asli Kaesang Pangarep Terhadap Erina Gudono di Balik Layar https://t.co/Hs18j0EhQ7 https://t.co/UZciGmphuZ,rt intipseleb mua bongkar sifat asli kaesang pangarep terhadap erina gudono di balik layar cowok hsjehq cowok uzcigmphuz,rt intipseleb mua bongkar sifat asli kaesang pangarep terhadap erina gudono di balik layar cowok hsjehq cowok uzcigmphuz,"['rt', 'intipseleb', 'mua', 'bongkar', 'sifat', 'asli', 'kaesang', 'pangarep', 'terhadap', 'erina', 'gudono', 'di', 'balik', 'layar', 'cowok', 'hsjehq', 'cowok', 'uzcigmphuz']","['rt', 'intipseleb', 'mua', 'bongkar', 'sifat', 'asli', 'kaesang', 'pangarep', 'hadap', 'erina', 'gudono', 'di', 'balik', 'layar', 'cowok', 'hsjehq', 'cowok', 'uzcigmphuz']","['rt', 'intipseleb', 'mua', 'bongkar', 'sifat', 'asli', 'kaesang', 'pangarep', 'hadap', 'erina', 'gudono', 'layar', 'cowok', 'hsjehq', 'cowok', 'uzcigmphuz']",-4,0
98,@Hudangaz3 @Obahmamah1 @BosPurwa Jgn banyak bacot kalo hati sakit. Resepsi dan OPM hubungan nya apa ? Harus di bata… https://t.co/vveZkQvrPF,hudangaz obahmamah bospurwa jangan banyak banyak bicara kalau hati sakit resepsi dan opm hubungan nya apa harus di bata cowok vvezkqvrpf,hudangaz obahmamah bospurwa jangan banyak banyak bicara kalau hati sakit resepsi dan opm hubungan nya apa harus di bata cowok vvezkqvrpf,"['hudangaz', 'obahmamah', 'bospurwa', 'jangan', 'banyak', 'banyak', 'bicara', 'kalau', 'hati', 'sakit', 'resepsi', 'dan', 'opm', 'hubungan', 'nya', 'apa', 'harus', 'di', 'bata', 'cowok', 'vvezkqvrpf']","['hudangaz', 'obahmamah', 'bospurwa', 'jangan', 'banyak', 'banyak', 'bicara', 'kalau', 'hati', 'sakit', 'resepsi', 'dan', 'opm', 'hubung', 'nya', 'apa', 'harus', 'di', 'bata', 'cowok', 'vvezkqvrpf']","['hudangaz', 'obahmamah', 'bospurwa', 'bicara', 'hati', 'sakit', 'resepsi', 'opm', 'hubung', 'nya', 'bata', 'cowok', 'vvezkqvrpf']",-17,0
99,"Makeup artist (MUA), Bennu Sorumba menceritakan awal ketika dirinya dipercaya untuk merias wajah Erina Gudono saat… https://t.co/pBhSqMUzbh",makeup artist mua bennu sorumba menceritakan awal ketika dirinya dipercaya untuk merias wajah erina gudono saat cowok pbhsqmuzbh,makeup artist mua bennu sorumba menceritakan awal ketika dirinya dipercaya untuk merias wajah erina gudono saat cowok pbhsqmuzbh,"['makeup', 'artist', 'mua', 'bennu', 'sorumba', 'menceritakan', 'awal', 'ketika', 'dirinya', 'dipercaya', 'untuk', 'merias', 'wajah', 'erina', 'gudono', 'saat', 'cowok', 'pbhsqmuzbh']","['makeup', 'artist', 'mua', 'bennu', 'sorumba', 'cerita', 'awal', 'ketika', 'diri', 'percaya', 'untuk', 'rias', 'wajah', 'erina', 'gudono', 'saat', 'cowok', 'pbhsqmuzbh']","['makeup', 'artist', 'mua', 'bennu', 'sorumba', 'cerita', 'percaya', 'rias', 'wajah', 'erina', 'gudono', 'cowok', 'pbhsqmuzbh']",3,1
100,siap menyusul kaesang dan erina bersamaku https://t.co/fFiUSEkASW,siap menyusul kaesang dan erina bersamaku cowok ffiusekasw,siap menyusul kaesang dan erina bersamaku cowok ffiusekasw,"['siap', 'menyusul', 'kaesang', 'dan', 'erina', 'bersamaku', 'cowok', 'ffiusekasw']","['siap', 'susul', 'kaesang', 'dan', 'erina', 'sama', 'cowok', 'ffiusekasw']","['susul', 'kaesang', 'erina', 'cowok', 'ffiusekasw']",1,1
101,MUA Bongkar Sifat Asli Kaesang Pangarep Terhadap Erina Gudono di Balik Layar https://t.co/Hs18j0EhQ7 https://t.co/UZciGmphuZ,mua bongkar sifat asli kaesang pangarep terhadap erina gudono di balik layar cowok hsjehq cowok uzcigmphuz,mua bongkar sifat asli kaesang pangarep terhadap erina gudono di balik layar cowok hsjehq cowok uzcigmphuz,"['mua', 'bongkar', 'sifat', 'asli', 'kaesang', 'pangarep', 'terhadap', 'erina', 'gudono', 'di', 'balik', 'layar', 'cowok', 'hsjehq', 'cowok', 'uzcigmphuz']","['mua', 'bongkar', 'sifat', 'asli', 'kaesang', 'pangarep', 'hadap', 'erina', 'gudono', 'di', 'balik', 'layar', 'cowok', 'hsjehq', 'cowok', 'uzcigmphuz']","['mua', 'bongkar', 'sifat', 'asli', 'kaesang', 'pangarep', 'hadap', 'erina', 'gudono', 'layar', 'cowok', 'hsjehq', 'cowok', 'uzcigmphuz']",-4,0
102,RT @rifqida_: @AREMA1986Merch @kaesangp mas Kaesang jauh2 hari sudah menggunakan powernya utk memperbaiki sepnas Mas. Sedangkan klub sampah…,rt rifqida_ aremamerch kaesangp mas kaesang jauh hari sudah menggunakan powernya untuk memperbaiki sepnas mas sedangkan klub sampah,rt rifqida_ aremamerch kaesangp mas kaesang jauh hari sudah menggunakan powernya untuk memperbaiki sepnas mas sedangkan klub sampah,"['rt', 'rifqida_', 'aremamerch', 'kaesangp', 'mas', 'kaesang', 'jauh', 'hari', 'sudah', 'menggunakan', 'powernya', 'untuk', 'memperbaiki', 'sepnas', 'mas', 'sedangkan', 'klub', 'sampah']","['rt', 'rifqida', 'aremamerch', 'kaesangp', 'mas', 'kaesang', 'jauh', 'hari', 'sudah', 'guna', 'powernya', 'untuk', 'baik', 'sepnas', 'mas', 'sedang', 'klub', 'sampah']","['rt', 'rifqida', 'aremamerch', 'kaesangp', 'mas', 'kaesang', 'powernya', 'sepnas', 'mas', 'klub', 'sampah']",-7,0
103,"""Repost dari Wamenparekraf RI --yang juga Waketum Partai Perindo Bidang Ekonomi Digital &amp; Kreatif-- Ibu Angela Tano… https://t.co/QhCY380M5E",repost dari wamenparekraf ri yang juga waketum partai perindo bidang ekonomi digital amp kreatif ibu angela tano cowok qhcyme,repost dari wamenparekraf ri yang juga waketum partai perindo bidang ekonomi digital amp kreatif ibu angela tano cowok qhcyme,"['repost', 'dari', 'wamenparekraf', 'ri', 'yang', 'juga', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'ibu', 'angela', 'tano', 'cowok', 'qhcyme']","['repost', 'dari', 'wamenparekraf', 'ri', 'yang', 'juga', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'ibu', 'angela', 'tano', 'cowok', 'qhcyme']","['repost', 'wamenparekraf', 'ri', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'angela', 'tano', 'cowok', 'qhcyme']",-4,0
104,"RT @k_frzl: @Matchasihh__ @kaesangp di atas presiden, masih ada ibu iriana..

yg nikah mas kaesang, yg jadi presiden pak joko widodo, yg di…",rt k_frzl matchasihh__ kaesangp di atas presiden masih ada ibu iriana yang nikah mas kaesang yang jadi presiden pak joko widodo yang di,rt k_frzl matchasihh__ kaesangp di atas presiden masih ada ibu iriana yang nikah mas kaesang yang jadi presiden pak joko widodo yang di,"['rt', 'k_frzl', 'matchasihh__', 'kaesangp', 'di', 'atas', 'presiden', 'masih', 'ada', 'ibu', 'iriana', 'yang', 'nikah', 'mas', 'kaesang', 'yang', 'jadi', 'presiden', 'pak', 'joko', 'widodo', 'yang', 'di']","['rt', 'k frzl', 'matchasihh', 'kaesangp', 'di', 'atas', 'presiden', 'masih', 'ada', 'ibu', 'iriana', 'yang', 'nikah', 'mas', 'kaesang', 'yang', 'jadi', 'presiden', 'pak', 'joko', 'widodo', 'yang', 'di']","['rt', 'k frzl', 'matchasihh', 'kaesangp', 'presiden', 'iriana', 'nikah', 'mas', 'kaesang', 'presiden', 'joko', 'widodo']",-14,0
105,"""Repost dari Wamenparekraf RI --yang juga Waketum Partai Perindo Bidang Ekonomi Digital &amp; Kreatif-- Ibu Angela Tano… https://t.co/WFoN8CoYBi",repost dari wamenparekraf ri yang juga waketum partai perindo bidang ekonomi digital amp kreatif ibu angela tano cowok wfoncoybi,repost dari wamenparekraf ri yang juga waketum partai perindo bidang ekonomi digital amp kreatif ibu angela tano cowok wfoncoybi,"['repost', 'dari', 'wamenparekraf', 'ri', 'yang', 'juga', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'ibu', 'angela', 'tano', 'cowok', 'wfoncoybi']","['repost', 'dari', 'wamenparekraf', 'ri', 'yang', 'juga', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'ibu', 'angela', 'tano', 'cowok', 'wfoncoybi']","['repost', 'wamenparekraf', 'ri', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'angela', 'tano', 'cowok', 'wfoncoybi']",-4,0
106,"""Repost dari Wamenparekraf RI --yang juga Waketum Partai Perindo Bidang Ekonomi Digital &amp; Kreatif-- Ibu Angela Tano… https://t.co/vkygLaRQBF",repost dari wamenparekraf ri yang juga waketum partai perindo bidang ekonomi digital amp kreatif ibu angela tano cowok vkyglarqbf,repost dari wamenparekraf ri yang juga waketum partai perindo bidang ekonomi digital amp kreatif ibu angela tano cowok vkyglarqbf,"['repost', 'dari', 'wamenparekraf', 'ri', 'yang', 'juga', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'ibu', 'angela', 'tano', 'cowok', 'vkyglarqbf']","['repost', 'dari', 'wamenparekraf', 'ri', 'yang', 'juga', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'ibu', 'angela', 'tano', 'cowok', 'vkyglarqbf']","['repost', 'wamenparekraf', 'ri', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'angela', 'tano', 'cowok', 'vkyglarqbf']",-4,0
107,"RT @SydneyX5w: Masyarakat menyambut dengan antusias &amp;  tertib mengikuti acara pernikannya Kaesang &amp; Erina
Seperti kata Pak @erickthohir
Dan…",rt sydneyxw masyarakat menyambut dengan antusias amp tertib mengikuti acara pernikannya kaesang amp erina seperti kata pak erickthohir dan,rt sydneyxw masyarakat menyambut dengan antusias amp tertib mengikuti acara pernikannya kaesang amp erina seperti kata pak erickthohir dan,"['rt', 'sydneyxw', 'masyarakat', 'menyambut', 'dengan', 'antusias', 'amp', 'tertib', 'mengikuti', 'acara', 'pernikannya', 'kaesang', 'amp', 'erina', 'seperti', 'kata', 'pak', 'erickthohir', 'dan']","['rt', 'sydneyxw', 'masyarakat', 'sambut', 'dengan', 'antusias', 'amp', 'tertib', 'ikut', 'acara', 'pernik', 'kaesang', 'amp', 'erina', 'seperti', 'kata', 'pak', 'erickthohir', 'dan']","['rt', 'sydneyxw', 'masyarakat', 'sambut', 'antusias', 'amp', 'tertib', 'acara', 'pernik', 'kaesang', 'amp', 'erina', 'erickthohir']",2,1
108,RT @micyutgirl: @kaesangp DIDEWASAKAN OLEH TWITNYA KAESANG,rt micyutgirl kaesangp didewasakan oleh twitnya kaesang,rt micyutgirl kaesangp didewasakan oleh twitnya kaesang,"['rt', 'micyutgirl', 'kaesangp', 'didewasakan', 'oleh', 'twitnya', 'kaesang']","['rt', 'micyutgirl', 'kaesangp', 'dewasa', 'oleh', 'twitnya', 'kaesang']","['rt', 'micyutgirl', 'kaesangp', 'dewasa', 'twitnya', 'kaesang']",0,1
109,"Luhut Klaim Nikahan Kaesang Bantu Perekonomian, Aktivis: Bayangkan Pemilu Dipercepat, Gerakkan Ekonomi Lebih Besar  https://t.co/V8lGmuK2LW",luhut klaim nikahan kaesang bantu perekonomian aktivis bayangkan pemilihan umum dipercepat gerakkan ekonomi lebih besar cowok vlgmuklw,luhut klaim nikahan kaesang bantu perekonomian aktivis bayangkan pemilihan umum dipercepat gerakkan ekonomi lebih besar cowok vlgmuklw,"['luhut', 'klaim', 'nikahan', 'kaesang', 'bantu', 'perekonomian', 'aktivis', 'bayangkan', 'pemilihan', 'umum', 'dipercepat', 'gerakkan', 'ekonomi', 'lebih', 'besar', 'cowok', 'vlgmuklw']","['luhut', 'klaim', 'nikah', 'kaesang', 'bantu', 'ekonomi', 'aktivis', 'bayang', 'pilih', 'umum', 'cepat', 'gerak', 'ekonomi', 'lebih', 'besar', 'cowok', 'vlgmuklw']","['luhut', 'klaim', 'nikah', 'kaesang', 'bantu', 'ekonomi', 'aktivis', 'bayang', 'pilih', 'cepat', 'gerak', 'ekonomi', 'cowok', 'vlgmuklw']",3,1
110,"RT @KompasTV: SPECIAL REPORT - Resepsi Pernikahan Kaesang-Erina di Pura Mangkunegaran

https://t.co/hWjIQCFYn0 https://t.co/MLTKZIP480",rt kompastv special report resepsi pernikahan kaesang erina di pura mangkunegaran cowok hwjiqcfyn cowok mltkzip,rt kompastv special report resepsi pernikahan kaesang erina di pura mangkunegaran cowok hwjiqcfyn cowok mltkzip,"['rt', 'kompastv', 'special', 'report', 'resepsi', 'pernikahan', 'kaesang', 'erina', 'di', 'pura', 'mangkunegaran', 'cowok', 'hwjiqcfyn', 'cowok', 'mltkzip']","['rt', 'kompastv', 'special', 'report', 'resepsi', 'nikah', 'kaesang', 'erina', 'di', 'pura', 'mangkunegaran', 'cowok', 'hwjiqcfyn', 'cowok', 'mltkzip']","['rt', 'kompastv', 'special', 'report', 'resepsi', 'nikah', 'kaesang', 'erina', 'pura', 'mangkunegaran', 'cowok', 'hwjiqcfyn', 'cowok', 'mltkzip']",4,1
111,@dinidpl @sbyfess Jadi inget kata mas kaesang kemarin https://t.co/Xk2KerxgpJ,dinidpl sbyfess jadi ingat kata mas kaesang kemarin cowok xkkerxgpj,dinidpl sbyfess jadi ingat kata mas kaesang kemarin cowok xkkerxgpj,"['dinidpl', 'sbyfess', 'jadi', 'ingat', 'kata', 'mas', 'kaesang', 'kemarin', 'cowok', 'xkkerxgpj']","['dinidpl', 'sbyfess', 'jadi', 'ingat', 'kata', 'mas', 'kaesang', 'kemarin', 'cowok', 'xkkerxgpj']","['dinidpl', 'sbyfess', 'mas', 'kaesang', 'kemarin', 'cowok', 'xkkerxgpj']",-3,0
112,Penjelasan Gibran Mengapa Kaesang Hobi Keramas Usai Nikahi Erina Bikin Syok: Anak Presiden Kemproh  https://t.co/sjzR7kxqlM,penjelasan gibran mengapa kaesang hobi keramas usai nikahi erina bikin syok anak presiden kemproh cowok sjzrkxqlm,penjelasan gibran mengapa kaesang hobi keramas usai nikahi erina bikin syok anak presiden kemproh cowok sjzrkxqlm,"['penjelasan', 'gibran', 'mengapa', 'kaesang', 'hobi', 'keramas', 'usai', 'nikahi', 'erina', 'bikin', 'syok', 'anak', 'presiden', 'kemproh', 'cowok', 'sjzrkxqlm']","['jelas', 'gibran', 'mengapa', 'kaesang', 'hobi', 'keramas', 'usai', 'nikah', 'erina', 'bikin', 'syok', 'anak', 'presiden', 'kemproh', 'cowok', 'sjzrkxqlm']","['gibran', 'kaesang', 'hobi', 'keramas', 'nikah', 'erina', 'bikin', 'syok', 'anak', 'presiden', 'kemproh', 'cowok', 'sjzrkxqlm']",4,1
113,"RT @kitasemuawumbo: @kaesangp mas Kaesang kayaknya greget bgt sama ethes ya 😭
https://t.co/xXGYiEgVrW",rt kitasemuawumbo kaesangp mas kaesang kayaknya greget banget sama ethes iya cowok xxgyiegvrw,rt kitasemuawumbo kaesangp mas kaesang kayaknya greget banget sama ethes iya cowok xxgyiegvrw,"['rt', 'kitasemuawumbo', 'kaesangp', 'mas', 'kaesang', 'kayaknya', 'greget', 'banget', 'sama', 'ethes', 'iya', 'cowok', 'xxgyiegvrw']","['rt', 'kitasemuawumbo', 'kaesangp', 'mas', 'kaesang', 'kayak', 'greget', 'banget', 'sama', 'ethes', 'iya', 'cowok', 'xxgyiegvrw']","['rt', 'kitasemuawumbo', 'kaesangp', 'mas', 'kaesang', 'kayak', 'greget', 'banget', 'ethes', 'iya', 'cowok', 'xxgyiegvrw']",1,1
114,"""Repost dari Wamenparekraf RI --yang juga Waketum Partai Perindo Bidang Ekonomi Digital &amp; Kreatif-- Ibu Angela Tano… https://t.co/NIy92vulwR",repost dari wamenparekraf ri yang juga waketum partai perindo bidang ekonomi digital amp kreatif ibu angela tano cowok niyvulwr,repost dari wamenparekraf ri yang juga waketum partai perindo bidang ekonomi digital amp kreatif ibu angela tano cowok niyvulwr,"['repost', 'dari', 'wamenparekraf', 'ri', 'yang', 'juga', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'ibu', 'angela', 'tano', 'cowok', 'niyvulwr']","['repost', 'dari', 'wamenparekraf', 'ri', 'yang', 'juga', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'ibu', 'angela', 'tano', 'cowok', 'niyvulwr']","['repost', 'wamenparekraf', 'ri', 'waketum', 'partai', 'perindo', 'bidang', 'ekonomi', 'digital', 'amp', 'kreatif', 'angela', 'tano', 'cowok', 'niyvulwr']",-4,0
115,@moshpito @NPhrona @AkioDad @masihmagangNIH @RamliRizal tapi Kaesang bukan oejabat plis🙄. Kecuali... Pak Jokowi nik… https://t.co/nzHwgoZEP4,moshpito nphrona akiodad masihmagangnih ramlirizal tapi kaesang bukan oejabat plis kecuali pak jokowi nik cowok nzhwgozep,moshpito nphrona akiodad masihmagangnih ramlirizal tapi kaesang bukan oejabat plis kecuali pak jokowi nik cowok nzhwgozep,"['moshpito', 'nphrona', 'akiodad', 'masihmagangnih', 'ramlirizal', 'tapi', 'kaesang', 'bukan', 'oejabat', 'plis', 'kecuali', 'pak', 'jokowi', 'nik', 'cowok', 'nzhwgozep']","['moshpito', 'nphrona', 'akiodad', 'masihmagangnih', 'ramlirizal', 'tapi', 'kaesang', 'bukan', 'oejabat', 'plis', 'kecuali', 'pak', 'jokowi', 'nik', 'cowok', 'nzhwgozep']","['moshpito', 'nphrona', 'akiodad', 'masihmagangnih', 'ramlirizal', 'kaesang', 'oejabat', 'plis', 'kecuali', 'jokowi', 'nik', 'cowok', 'nzhwgozep']",-3,0
116,"@Askrlfess muka perpaduan mba ayang sm mas bobi, tp kelakuannya keturunan dr mas Kaesang 🤣",askrlfess muka perpaduan mbak sayang sama mas bobi tapi kelakuannya keturunan dari mas kaesang,askrlfess muka perpaduan mbak sayang sama mas bobi tapi kelakuannya keturunan dari mas kaesang,"['askrlfess', 'muka', 'perpaduan', 'mbak', 'sayang', 'sama', 'mas', 'bobi', 'tapi', 'kelakuannya', 'keturunan', 'dari', 'mas', 'kaesang']","['askrlfess', 'muka', 'padu', 'mbak', 'sayang', 'sama', 'mas', 'bobi', 'tapi', 'laku', 'turun', 'dari', 'mas', 'kaesang']","['askrlfess', 'muka', 'padu', 'mbak', 'sayang', 'mas', 'bobi', 'laku', 'turun', 'mas', 'kaesang']",4,1
117,RT @ganjarpranowo: Pernikahan Mas Kaesang dengan Mbak Erina jadi momen bahagia buat kita semua. Bisa juga jadi ajang silaturahmi dan sambun…,rt ganjarpranowo pernikahan mas kaesang dengan mbak erina jadi momen bahagia buat kita semua bisa juga jadi ajang silaturahmi dan sambun,rt ganjarpranowo pernikahan mas kaesang dengan mbak erina jadi momen bahagia buat kita semua bisa juga jadi ajang silaturahmi dan sambun,"['rt', 'ganjarpranowo', 'pernikahan', 'mas', 'kaesang', 'dengan', 'mbak', 'erina', 'jadi', 'momen', 'bahagia', 'buat', 'kita', 'semua', 'bisa', 'juga', 'jadi', 'ajang', 'silaturahmi', 'dan', 'sambun']","['rt', 'ganjarpranowo', 'nikah', 'mas', 'kaesang', 'dengan', 'mbak', 'erina', 'jadi', 'momen', 'bahagia', 'buat', 'kita', 'semua', 'bisa', 'juga', 'jadi', 'ajang', 'silaturahmi', 'dan', 'sambun']","['rt', 'ganjarpranowo', 'nikah', 'mas', 'kaesang', 'mbak', 'erina', 'momen', 'bahagia', 'ajang', 'silaturahmi', 'sambun']",-4,0
